#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra
FIFA International Soccer (USA);FIFA International Soccer (USA);Super Nintendo Entertainment System;;1994;Victor Interactive Software;Sports/Soccer;5;;;;;;;;
FIFA Soccer 96 (USA);FIFA Soccer 96 (USA);Super Nintendo Entertainment System;;1995;EA Sports;Sports/Soccer;5;;;;;;;;
FIFA Soccer 97 - Gold Edition (USA);FIFA Soccer 97 - Gold Edition (USA);Super Nintendo Entertainment System;;1996;EA Sports;Sports/Soccer;5;;;;;;;;
Faceball 2000 (USA);Faceball 2000 (USA);Super Nintendo Entertainment System;;1992;Bullet Proof Software;Action;;;;;;;;;
Family Dog (USA);Family Dog (USA);Super Nintendo Entertainment System;;1993;Malibu;Platform;1;;;;;;;;
Family Feud (USA);Family Feud (USA);Super Nintendo Entertainment System;;1993;GameTek;Quiz;8;;;;;;;;
Family Feud (USA) (Rev 1);Family Feud (USA) (Rev 1);Super Nintendo Entertainment System;;1993;GameTek;Quiz;8;;;;;;;;
Fatal Fury (USA);Fatal Fury (USA);Super Nintendo Entertainment System;;1993;Takara;Fighter;2;;;;;;;;
Fatal Fury 2 (USA);Fatal Fury 2 (USA);Super Nintendo Entertainment System;;1994;Takuyo;Fighter;2;;;;;;;;
Fatal Fury Special (USA);Fatal Fury Special (USA);Super Nintendo Entertainment System;;1995;Takuyo;Fighter;2;;;;;;;;
Fighter's History (USA);Fighter's History (USA);Super Nintendo Entertainment System;;1994;Data East;Fighter;2;;;;;;;;
Fighter's History (USA) (Rev 1);Fighter's History (USA) (Rev 1);Super Nintendo Entertainment System;;1994;Data East;Fighter;2;;;;;;;;
Final Fantasy - Mystic Quest (USA);Final Fantasy - Mystic Quest (USA);Super Nintendo Entertainment System;;1992;SquareSoft;Role-Playing;1;;;;;;;;
Final Fantasy - Mystic Quest (USA) (Rev 1);Final Fantasy - Mystic Quest (USA) (Rev 1);Super Nintendo Entertainment System;;1992;SquareSoft;Role-Playing;1;;;;;;;;
Final Fantasy II (USA);Final Fantasy II (USA);Super Nintendo Entertainment System;;1991;SquareSoft;Role-Playing;1;;;;;;;;
Final Fantasy II (USA) (Rev 1);Final Fantasy II (USA) (Rev 1);Super Nintendo Entertainment System;;1991;SquareSoft;Role-Playing;1;;;;;;;;
Final Fantasy III (USA);Final Fantasy III (USA);Super Nintendo Entertainment System;;1994;SquareSoft;Role-Playing;2;;;;;;;;
Final Fantasy III (USA) (Rev 1);Final Fantasy III (USA) (Rev 1);Super Nintendo Entertainment System;;1994;SquareSoft;Role-Playing;2;;;;;;;;
Final Fight (USA);Final Fight (USA);Super Nintendo Entertainment System;;1991;Capcom;Fighter;1;;;;;;;;
Final Fight 2 (USA);Final Fight 2 (USA);Super Nintendo Entertainment System;;1993;Capcom;Fighter;2;;;;;;;;
Final Fight 3 (USA);Final Fight 3 (USA);Super Nintendo Entertainment System;;1995;Capcom;Fighter;2;;;;;;;;
Final Fight Guy (USA);Final Fight Guy (USA);Super Nintendo Entertainment System;;1992;Capcom;Fighter;1;;;;;;;;
Fire Striker (USA);Fire Striker (USA);Super Nintendo Entertainment System;;1994;DTMC;Action;4;;;;;;;;
"Firemen, The (Europe)";"Firemen, The (Europe)";Super Nintendo Entertainment System;;1994;Human Entertainment;Adventure;1;;;;;;;;
Firepower 2000 (USA);Firepower 2000 (USA);Super Nintendo Entertainment System;;1992;Sun Soft;Action;2;;;;;;;;
First Samurai (USA);First Samurai (USA);Super Nintendo Entertainment System;;1993;Kemco;Action;1;;;;;;;;
Flashback - The Quest for Identity (USA);Flashback - The Quest for Identity (USA);Super Nintendo Entertainment System;;1993;U.S. Gold;Platform;1;;;;;;;;
"Flintstones, The (USA)";"Flintstones, The (USA)";Super Nintendo Entertainment System;;1995;Ocean;Platform;;;;;;;;;
"Flintstones, The - The Treasure of Sierra Madrock (USA)";"Flintstones, The - The Treasure of Sierra Madrock (USA)";Super Nintendo Entertainment System;;1994;Taito;Platform;2;;;;;;;;
Football Fury (USA);Football Fury (USA);Super Nintendo Entertainment System;;1993;American Sammy;Sports/Football;;;;;;;;;
Foreman For Real (USA);Foreman For Real (USA);Super Nintendo Entertainment System;;1995;Acclaim;Sports/Boxing;2;;;;;;;;
Frank Thomas Big Hurt Baseball (USA);Frank Thomas Big Hurt Baseball (USA);Super Nintendo Entertainment System;;1995;Acclaim;Sports/Baseball;2;;;;;;;;
Frantic Flea (USA);Frantic Flea (USA);Super Nintendo Entertainment System;;1996;GameTek;Action;;;;;;;;;
Frogger (USA);Frogger (USA);Super Nintendo Entertainment System;;1998;Majesco;Action;2;;;;;;;;
Full Throttle - All-American Racing (USA);Full Throttle - All-American Racing (USA);Super Nintendo Entertainment System;;1995;Cybersoft;Driving;2;;;;;;;;
Fun 'n Games (USA);Fun 'n Games (USA);Super Nintendo Entertainment System;;1994;Tradewest;Miscellaneous;;;;;;;;;
GP-1 (USA);GP-1 (USA);Super Nintendo Entertainment System;;1993;Atlus;Driving;2;;;;;;;;
GP-1 - Part II (USA);GP-1 - Part II (USA);Super Nintendo Entertainment System;;1995;Atlus;Driving;;;;;;;;;
Gemfire (USA);Gemfire (USA);Super Nintendo Entertainment System;;1992;Koei;Strategy;2;;;;;;;;
Genghis Khan II - Clan of the Gray Wolf (USA);Genghis Khan II - Clan of the Gray Wolf (USA);Super Nintendo Entertainment System;;1993;Koei;Strategy;2;;;;;;;;
George Foreman's KO Boxing (USA);George Foreman's KO Boxing (USA);Super Nintendo Entertainment System;;1992;Acclaim;Sports/Boxing;2;;;;;;;;
George Foreman's KO Boxing (USA) (Rev 1);George Foreman's KO Boxing (USA) (Rev 1);Super Nintendo Entertainment System;;1992;Acclaim;Sports/Boxing;2;;;;;;;;
Ghoul Patrol (USA);Ghoul Patrol (USA);Super Nintendo Entertainment System;;1994;"JVC Musical Industries, Inc.";Action;1;;;;;;;;
Goal! (USA);Goal! (USA);Super Nintendo Entertainment System;;1992;Jaleco;Sports/Soccer;2;;;;;;;;
Gods (USA);Gods (USA);Super Nintendo Entertainment System;;1992;Mindscape;Platform;1;;;;;;;;
Goof Troop (USA);Goof Troop (USA);Super Nintendo Entertainment System;;1993;Capcom;Action;2;;;;;;;;
Gradius III (USA);Gradius III (USA);Super Nintendo Entertainment System;;1991;Konami;Shooter;2;;;;;;;;
"Great Circus Mystery Starring Mickey & Minnie, The (USA)";"Great Circus Mystery Starring Mickey & Minnie, The (USA)";Super Nintendo Entertainment System;;1994;Capcom;Platform;2;;;;;;;;
"Great Waldo Search, The (USA)";"Great Waldo Search, The (USA)";Super Nintendo Entertainment System;;1993;THQ;Miscellaneous;2;;;;;;;;
GunForce - Battle Fire Engulfed Terror Island (USA);GunForce - Battle Fire Engulfed Terror Island (USA);Super Nintendo Entertainment System;;1992;Irem;Shooter;;;;;;;;;
HAL's Hole in One Golf (USA);HAL's Hole in One Golf (USA);Super Nintendo Entertainment System;;1991;Hal;Sports/Golf;;;;;;;;;
Hagane - The Final Conflict (USA);Hagane - The Final Conflict (USA);Super Nintendo Entertainment System;;1994;Hudson;Platform;;;;;;;;;
Hammerlock Wrestling (USA);Hammerlock Wrestling (USA);Super Nintendo Entertainment System;;1994;Jaleco;Sports/Wrestling;;;;;;;;;
HardBall III (USA);HardBall III (USA);Super Nintendo Entertainment System;;1994;Accolade;Sports;2;;;;;;;;
Harley's Humongous Adventure (USA);Harley's Humongous Adventure (USA);Super Nintendo Entertainment System;;1993;Hi Tech Expressions;Platform;2;;;;;;;;
Harvest Moon (USA);Harvest Moon (USA);Super Nintendo Entertainment System;;1997;Natsume;Strategy;1;;;;;;;;
Head-On Soccer (USA);Head-On Soccer (USA);Super Nintendo Entertainment System;;1995;U.S. Gold;Sports/Soccer;;;;;;;;;
Hebereke's Popoitto (Europe);Hebereke's Popoitto (Europe);Super Nintendo Entertainment System;;1995;SunSoft;Puzzle;;;;;;;;;
Hebereke's Popoon (Europe);Hebereke's Popoon (Europe);Super Nintendo Entertainment System;;1994;SunSoft;Puzzle;;;;;;;;;
Hit the Ice (USA);Hit the Ice (USA);Super Nintendo Entertainment System;;1993;Taito;Sports/Hockey;2;;;;;;;;
Home Alone (USA);Home Alone (USA);Super Nintendo Entertainment System;;1991;THQ;Action;4;;;;;;;;
Home Alone 2 - Lost in New York (USA);Home Alone 2 - Lost in New York (USA);Super Nintendo Entertainment System;;1992;THQ;Action;;;;;;;;;
Home Improvement (USA);Home Improvement (USA);Super Nintendo Entertainment System;;1994;Absolute Entertainment;Platform;;;;;;;;;
Hook (USA);Hook (USA);Super Nintendo Entertainment System;;1992;Sony Imagesoft;Platform;1;;;;;;;;
"Humans, The (Europe)";"Humans, The (Europe)";Super Nintendo Entertainment System;;1993;GameTek;Puzzle;1;;;;;;;;
Hungry Dinosaurs (Europe);Hungry Dinosaurs (Europe);Super Nintendo Entertainment System;;1995;Sun Soft;Puzzle;4;;;;;;;;
"Hunt for Red October, The (USA)";"Hunt for Red October, The (USA)";Super Nintendo Entertainment System;;1993;Hi Tech Expressions;Shooter;1;;;;;;;;
Hurricanes (USA);Hurricanes (USA);Super Nintendo Entertainment System;;1994;U.S. Gold;Platform;2;;;;;;;;
Hyper V-Ball (USA);Hyper V-Ball (USA);Super Nintendo Entertainment System;;1993;Mc O'River;Sports;2;;;;;;;;
HyperZone (USA);HyperZone (USA);Super Nintendo Entertainment System;;1991;Hal;Shooter;;;;;;;;;
"Ignition Factor, The (USA)";"Ignition Factor, The (USA)";Super Nintendo Entertainment System;;1995;Jaleco;Action;;;;;;;;;
Illusion of Gaia (USA);Illusion of Gaia (USA);Super Nintendo Entertainment System;;1994;Nintendo;Role-Playing;1;;;;;;;;
Imperium (USA);Imperium (USA);Super Nintendo Entertainment System;;1992;Vic Tokai;Shooter;;;;;;;;;
Incantation (USA);Incantation (USA);Super Nintendo Entertainment System;;1996;Titus Software;Platform;1;;;;;;;;
"Incredible Crash Dummies, The (USA)";"Incredible Crash Dummies, The (USA)";Super Nintendo Entertainment System;;1993;LJN Ltd.;Platform;1;;;;;;;;
"Incredible Hulk, The (USA)";"Incredible Hulk, The (USA)";Super Nintendo Entertainment System;;1994;U.S. Gold;Platform;1;;;;;;;;
Indiana Jones' Greatest Adventures (USA);Indiana Jones' Greatest Adventures (USA);Super Nintendo Entertainment System;;1994;JVC Digital Studios;Platform;1;;;;;;;;
Inindo - Way of the Ninja (USA);Inindo - Way of the Ninja (USA);Super Nintendo Entertainment System;;1993;Koei;Role-Playing;1;;;;;;;;
Inspector Gadget (USA);Inspector Gadget (USA);Super Nintendo Entertainment System;;1993;Hudson;Platform;1;;;;;;;;
International Sensible Soccer - World Champions Limited Edition (Europe);International Sensible Soccer - World Champions Limited Edition (Europe);Super Nintendo Entertainment System;;1994;Sensible Software;Sports/Soccer;;;;;;;;;
International Superstar Soccer (Europe);International Superstar Soccer (Europe);Super Nintendo Entertainment System;;1994;Sony Imagesoft;Soccer/Sports;2;;;;;;;;
International Superstar Soccer (USA);International Superstar Soccer (USA);Super Nintendo Entertainment System;;1995;Konami;Sports/Soccer;2;;;;;;;;
International Superstar Soccer Deluxe (USA);International Superstar Soccer Deluxe (USA);Super Nintendo Entertainment System;;1995;Konami;Sports/Soccer;8;;;;;;;;
International Tennis Tour (USA);International Tennis Tour (USA);Super Nintendo Entertainment System;;1993;Taito;Sports/Tennis;;;;;;;;;
"Irem Skins Game, The (USA)";"Irem Skins Game, The (USA)";Super Nintendo Entertainment System;;1992;Irem;Sports/Golf;4;;;;;;;;
"Itchy & Scratchy Game, The (USA)";"Itchy & Scratchy Game, The (USA)";Super Nintendo Entertainment System;;1995;Acclaim;Action;;;;;;;;;
Izzy's Quest for the Olympic Rings (USA);Izzy's Quest for the Olympic Rings (USA);Super Nintendo Entertainment System;;1994;U.S. Gold;Platform;1;;;;;;;;
J.R.R. Tolkien's The Lord of the Rings - Volume 1 (USA);J.R.R. Tolkien's The Lord of the Rings - Volume 1 (USA);Super Nintendo Entertainment System;;1994;Interplay;Role-Playing;5;;;;;;;;
Jack Nicklaus Golf (USA);Jack Nicklaus Golf (USA);Super Nintendo Entertainment System;;1991;Tradewest;Sports/Golf;4;;;;;;;;
James Bond Jr (USA);James Bond Jr (USA);Super Nintendo Entertainment System;;1992;THQ;Platform;;;;;;;;;
James Pond 3 - Operation Starfi5h (Europe);James Pond 3 - Operation Starfi5h (Europe);Super Nintendo Entertainment System;;1994;U.S. Gold;Platform;;;;;;;;;
Jammit (USA);Jammit (USA);Super Nintendo Entertainment System;;1994;GTE Entertainment;Sports/Basketball;2;;;;;;;;
Jelly Boy (Europe);Jelly Boy (Europe);Super Nintendo Entertainment System;;1991;Ocean;Platform;;;;;;;;;
Jeopardy! (USA);Jeopardy! (USA);Super Nintendo Entertainment System;;1992;GameTek;Quiz;3;;;;;;;;
Jeopardy! - Deluxe Edition (USA);Jeopardy! - Deluxe Edition (USA);Super Nintendo Entertainment System;;1993;GameTek;Quiz;3;;;;;;;;
Jeopardy! - Sports Edition (USA);Jeopardy! - Sports Edition (USA);Super Nintendo Entertainment System;;1994;GameTek;Quiz;;;;;;;;;
"Jetsons, The - Invasion of the Planet Pirates (USA)";"Jetsons, The - Invasion of the Planet Pirates (USA)";Super Nintendo Entertainment System;;1994;Taito;Platform;;;;;;;;;
Jim Lee's WildC.A.T.S - Covert Action Teams (USA);Jim Lee's WildC.A.T.S - Covert Action Teams (USA);Super Nintendo Entertainment System;;1995;Playmates;Fighter;;;;;;;;;
Jim Power - The Lost Dimension in 3D (USA);Jim Power - The Lost Dimension in 3D (USA);Super Nintendo Entertainment System;;1993;ElectroBrain;Action;;;;;;;;;
Jimmy Connors Pro Tennis Tour (USA);Jimmy Connors Pro Tennis Tour (USA);Super Nintendo Entertainment System;;1994;Ubisoft;Sports/Tennis;2;;;;;;;;
Jimmy Houston's Bass Tournament U.S.A. (USA);Jimmy Houston's Bass Tournament U.S.A. (USA);Super Nintendo Entertainment System;;1995;American Sammy;Sports;;;;;;;;;
Joe & Mac (USA);Joe & Mac (USA);Super Nintendo Entertainment System;;1992;Data East;Platform;2;;;;;;;;
Joe & Mac 2 - Lost in the Tropics (USA);Joe & Mac 2 - Lost in the Tropics (USA);Super Nintendo Entertainment System;;1994;Data East;Platform;2;;;;;;;;
John Madden Football '93 (USA);John Madden Football '93 (USA);Super Nintendo Entertainment System;;1992;Electronic Arts;Sports/Football;2;;;;;;;;
John Madden Football '93 (USA) (Rev 1);John Madden Football '93 (USA) (Rev 1);Super Nintendo Entertainment System;;1992;Electronic Arts;Sports/Football;2;;;;;;;;
John Madden Football (USA);John Madden Football (USA);Super Nintendo Entertainment System;;1991;Electronic Arts;Sports;2;;;;;;;;
Judge Dredd (USA);Judge Dredd (USA);Super Nintendo Entertainment System;;1995;Acclaim;Platform;1;;;;;;;;
"Jungle Book, The (USA)";"Jungle Book, The (USA)";Super Nintendo Entertainment System;;1994;Virgin Interactive;Platform;;;;;;;;;
Jungle Strike (USA);Jungle Strike (USA);Super Nintendo Entertainment System;;1995;Electronic Arts;Shooter;1;;;;;;;;
Jurassic Park (USA);Jurassic Park (USA);Super Nintendo Entertainment System;;1993;Ocean;Adventure;;;;;;;;;
Jurassic Park (USA) (Rev 1);Jurassic Park (USA) (Rev 1);Super Nintendo Entertainment System;;1993;Ocean;Adventure;;;;;;;;;
Jurassic Park II - The Chaos Continues (USA);Jurassic Park II - The Chaos Continues (USA);Super Nintendo Entertainment System;;1994;Ocean;Platform;2;;;;;;;;
Justice League Task Force (USA);Justice League Task Force (USA);Super Nintendo Entertainment System;;1995;Sun Soft;Fighter;2;;;;;;;;
Kablooey (USA);Kablooey (USA);Super Nintendo Entertainment System;;1992;Mirrorsoft;Puzzle;;;;;;;;;
Kawasaki Caribbean Challenge (USA);Kawasaki Caribbean Challenge (USA);Super Nintendo Entertainment System;;1993;GameTek;Driving;1;;;;;;;;
Kawasaki Superbike Challenge (USA);Kawasaki Superbike Challenge (USA);Super Nintendo Entertainment System;;1995;Time Warner Interactive;Driving;2;;;;;;;;
Ken Griffey Jr. Presents Major League Baseball (USA);Ken Griffey Jr. Presents Major League Baseball (USA);Super Nintendo Entertainment System;;1994;Nintendo;Sports;2;;;;;;;;
Ken Griffey Jr.'s Winning Run (USA);Ken Griffey Jr.'s Winning Run (USA);Super Nintendo Entertainment System;;1996;Nintendo;Sports;;;;;;;;;
Kendo Rage (USA);Kendo Rage (USA);Super Nintendo Entertainment System;;1993;Seta Corporation;Platform;1;;;;;;;;
Kevin Keegan's Player Manager (Europe);Kevin Keegan's Player Manager (Europe);Super Nintendo Entertainment System;;1993;Imagineer;Sports;;;;;;;;;
Kick Off (Europe);Kick Off (Europe);Super Nintendo Entertainment System;;1993;Imagineer;Sports/Soccer;;;;;;;;;
Kick Off 3 - European Challenge (Europe);Kick Off 3 - European Challenge (Europe);Super Nintendo Entertainment System;;1994;Vic Tokai;Sports/Soccer;;;;;;;;;
Kid Klown in Crazy Chase (USA);Kid Klown in Crazy Chase (USA);Super Nintendo Entertainment System;;1994;Kemco;Action;1;;;;;;;;
Killer Instinct (USA);Killer Instinct (USA);Super Nintendo Entertainment System;;1995;Nintendo;Fighter;2;;;;;;;;
Killer Instinct (USA) (Rev 1);Killer Instinct (USA) (Rev 1);Super Nintendo Entertainment System;;1995;Nintendo;Fighter;2;;;;;;;;
King Arthur & The Knights of Justice (USA);King Arthur & The Knights of Justice (USA);Super Nintendo Entertainment System;;1995;Enix;Action;1;;;;;;;;
King Arthur's World (USA);King Arthur's World (USA);Super Nintendo Entertainment System;;1993;Jaleco;Puzzle;1;;;;;;;;
"King of Dragons, The (USA)";"King of Dragons, The (USA)";Super Nintendo Entertainment System;;1994;Capcom;Fighter;2;;;;;;;;
King of the Monsters (USA);King of the Monsters (USA);Super Nintendo Entertainment System;;1992;Takara;Fighter;2;;;;;;;;
King of the Monsters 2 (USA);King of the Monsters 2 (USA);Super Nintendo Entertainment System;;1993;Takara;Fighter;2;;;;;;;;
Kirby Super Star (USA);Kirby Super Star (USA);Super Nintendo Entertainment System;;1996;Nintendo;Platform;2;;;;;;;;
Kirby's Avalanche (USA);Kirby's Avalanche (USA);Super Nintendo Entertainment System;;1995;Nintendo;Puzzle;2;;;;;;;;
Kirby's Dream Course (USA);Kirby's Dream Course (USA);Super Nintendo Entertainment System;;1994;Nintendo;Sports;2;;;;;;;;
Kirby's Dream Land 3 (USA);Kirby's Dream Land 3 (USA);Super Nintendo Entertainment System;;1998;Nintendo;Platform;2;;;;;;;;
Knights of the Round (USA);Knights of the Round (USA);Super Nintendo Entertainment System;;1994;Capcom;Fighter;2;;;;;;;;
Krusty's Super Fun House (USA);Krusty's Super Fun House (USA);Super Nintendo Entertainment System;;1992;Acclaim;Puzzle;1;;;;;;;;
Krusty's Super Fun House (USA) (Rev 1);Krusty's Super Fun House (USA) (Rev 1);Super Nintendo Entertainment System;;1992;Acclaim;Puzzle;1;;;;;;;;
Kyle Petty's No Fear Racing (USA);Kyle Petty's No Fear Racing (USA);Super Nintendo Entertainment System;;1995;Williams;Driving;;;;;;;;;
Lagoon (USA);Lagoon (USA);Super Nintendo Entertainment System;;1991;Kemco;Role-Playing;1;;;;;;;;
Lamborghini American Challenge (USA);Lamborghini American Challenge (USA);Super Nintendo Entertainment System;;1993;Titus Software;Driving;2;;;;;;;;
Last Action Hero (USA);Last Action Hero (USA);Super Nintendo Entertainment System;;1993;Sony Imagesoft;Fighter;;;;;;;;;
"Lawnmower Man, The (USA)";"Lawnmower Man, The (USA)";Super Nintendo Entertainment System;;1993;THQ;Platform;2;;;;;;;;
Legend (USA);Legend (USA);Super Nintendo Entertainment System;;1994;Seika Corp;Fighter;2;;;;;;;;
"Legend of Zelda, The - A Link to the Past (USA)";"Legend of Zelda, The - A Link to the Past (USA)";Super Nintendo Entertainment System;;1992;Nintendo;Adventure;1;;;;;;;;
"Legend of the Mystical Ninja, The (USA)";"Legend of the Mystical Ninja, The (USA)";Super Nintendo Entertainment System;;1992;Konami;Adventure;2;;;;;;;;
Lemmings (USA);Lemmings (USA);Super Nintendo Entertainment System;;1992;SunSoft;Puzzle;2;;;;;;;;
Lemmings (USA) (Rev 1);Lemmings (USA) (Rev 1);Super Nintendo Entertainment System;;1992;SunSoft;Puzzle;2;;;;;;;;
Lemmings 2 - The Tribes (USA);Lemmings 2 - The Tribes (USA);Super Nintendo Entertainment System;;1994;Psygnosis;Puzzle;1;;;;;;;;
Lester the Unlikely (USA);Lester the Unlikely (USA);Super Nintendo Entertainment System;;1994;DTMC;Action;1;;;;;;;;
Lethal Enforcers (USA);Lethal Enforcers (USA);Super Nintendo Entertainment System;;1994;Konami;Shooter;2;;;;;;;;
Lethal Weapon (USA);Lethal Weapon (USA);Super Nintendo Entertainment System;;1992;Ocean;Platform;;;;;;;;;
Liberty or Death (USA);Liberty or Death (USA);Super Nintendo Entertainment System;;1994;Koei;Strategy;2;;;;;;;;
"Lion King, The (USA)";"Lion King, The (USA)";Super Nintendo Entertainment System;;1994;Virgin Interactive;Platform;1;;;;;;;;
Lock On (USA);Lock On (USA);Super Nintendo Entertainment System;;1993;Vic Tokai;Flying;;;;;;;;;
Looney Tunes B-Ball (USA);Looney Tunes B-Ball (USA);Super Nintendo Entertainment System;;1995;Sun Soft;Sports;4;;;;;;;;
Lost Vikings 2 (USA);Lost Vikings 2 (USA);Super Nintendo Entertainment System;;1997;Interplay;Puzzle;2;;;;;;;;
"Lost Vikings, The (USA)";"Lost Vikings, The (USA)";Super Nintendo Entertainment System;;1992;Interplay;Puzzle;2;;;;;;;;
Lucky Luke (Europe);Lucky Luke (Europe);Super Nintendo Entertainment System;;1997;Infogrames;Platform;;;;;;;;;
Lufia & The Fortress of Doom (USA);Lufia & The Fortress of Doom (USA);Super Nintendo Entertainment System;;1993;Taito;Role-Playing;1;;;;;;;;
Lufia II - Rise of the Sinistrals (USA);Lufia II - Rise of the Sinistrals (USA);Super Nintendo Entertainment System;;1995;Natsume;Role-Playing;1;;;;;;;;
MLBPA Baseball (USA);MLBPA Baseball (USA);Super Nintendo Entertainment System;;1994;EA Sports;Sports/Baseball;;;;;;;;;
Madden NFL '94 (USA);Madden NFL '94 (USA);Super Nintendo Entertainment System;;1993;Electronic Arts;Sports/Football;5;;;;;;;;
Madden NFL 95 (USA);Madden NFL 95 (USA);Super Nintendo Entertainment System;;1994;EA Sports;Sports/Football;5;;;;;;;;
Madden NFL 96 (USA);Madden NFL 96 (USA);Super Nintendo Entertainment System;;1995;EA Sports;Sports/Football;5;;;;;;;;
Madden NFL 97 (USA);Madden NFL 97 (USA);Super Nintendo Entertainment System;;1996;EA Sports;Sports/Football;5;;;;;;;;
Madden NFL 98 (USA);Madden NFL 98 (USA);Super Nintendo Entertainment System;;1997;Black Pearl;Sports/Football;5;;;;;;;;
Magic Boy (USA);Magic Boy (USA);Super Nintendo Entertainment System;;1996;"JVC Musical Industries, Inc";Platform;2;;;;;;;;
Magic Sword (USA);Magic Sword (USA);Super Nintendo Entertainment System;;1993;Capcom;Platform;;;;;;;;;
"Magical Quest Starring Mickey Mouse, The (USA)";"Magical Quest Starring Mickey Mouse, The (USA)";Super Nintendo Entertainment System;;1992;Capcom;Platform;2;;;;;;;;
Manchester United Championship Soccer (Europe);Manchester United Championship Soccer (Europe);Super Nintendo Entertainment System;;1995;Ocean;Sports/Soccer;;;;;;;;;
Mario Is Missing! (USA);Mario Is Missing! (USA);Super Nintendo Entertainment System;;1993;Software Toolworks;Action;1;;;;;;;;
"Mario Paint (Japan, USA)";"Mario Paint (Japan, USA)";Super Nintendo Entertainment System;;1992;Nintendo;Miscellaneous;1;;;;;;;;
Mario's Early Years! - Fun with Letters (USA);Mario's Early Years! - Fun with Letters (USA);Super Nintendo Entertainment System;;1994;Software Toolworks;Miscellaneous;1;;;;;;;;
Mario's Early Years! - Fun with Numbers (USA);Mario's Early Years! - Fun with Numbers (USA);Super Nintendo Entertainment System;;1994;Software Toolworks;Miscellaneous;;;;;;;;;
Mario's Early Years! - Preschool Fun (USA);Mario's Early Years! - Preschool Fun (USA);Super Nintendo Entertainment System;;1994;Mindscape;Miscellaneous;1;;;;;;;;
Mario's Time Machine (USA);Mario's Time Machine (USA);Super Nintendo Entertainment System;;1993;Mindscape;Miscellaneous;1;;;;;;;;
Mark Davis' The Fishing Master (USA);Mark Davis' The Fishing Master (USA);Super Nintendo Entertainment System;;1996;Natsume;Sports;;;;;;;;;
Marko's Magic Football (Europe);Marko's Magic Football (Europe);Super Nintendo Entertainment System;;1995;Acclaim;Sports;1;;;;;;;;
Marvel Super Heroes - War of the Gems (USA);Marvel Super Heroes - War of the Gems (USA);Super Nintendo Entertainment System;;1996;Capcom;Platform;;;;;;;;;
Mary Shelley's Frankenstein (USA);Mary Shelley's Frankenstein (USA);Super Nintendo Entertainment System;;1994;Sony Imagesoft;Action;;;;;;;;;
"Mask, The (USA)";"Mask, The (USA)";Super Nintendo Entertainment System;;1995;Black Pearl;Platform;1;;;;;;;;
Math Blaster - Episode 1 (USA);Math Blaster - Episode 1 (USA);Super Nintendo Entertainment System;;1994;Davidson & Associates;Miscellaneous;1;;;;;;;;
Maui Mallard in Cold Shadow (USA);Maui Mallard in Cold Shadow (USA);Super Nintendo Entertainment System;;1996;Nintendo;Platform;1;;;;;;;;
MazezaM Challenge (World) (Unl);MazezaM Challenge (World) (Unl);Super Nintendo Entertainment System;;2012;Alekmaul;Puzzle;;;;;;;;;
Mecarobot Golf (USA);Mecarobot Golf (USA);Super Nintendo Entertainment System;;1993;Toho;Sports/Golf;;;;;;;;;
MechWarrior (USA);MechWarrior (USA);Super Nintendo Entertainment System;;1993;Activision;Simulation;;;;;;;;;
MechWarrior 3050 (USA);MechWarrior 3050 (USA);Super Nintendo Entertainment System;;1995;Activision;Simulation;;;;;;;;;
Mega Man 7 (USA);Mega Man 7 (USA);Super Nintendo Entertainment System;;1995;Capcom;Platform;1;;;;;;;;
Mega Man Soccer (USA);Mega Man Soccer (USA);Super Nintendo Entertainment System;;1994;Capcom;Sports/Soccer;2;;;;;;;;
Mega Man X (USA);Mega Man X (USA);Super Nintendo Entertainment System;;1994;Capcom;Platform;1;;;;;;;;
Mega Man X (USA) (Rev 1);Mega Man X (USA) (Rev 1);Super Nintendo Entertainment System;;1994;Capcom;Platform;1;;;;;;;;
Mega Man X2 (USA);Mega Man X2 (USA);Super Nintendo Entertainment System;;1995;Capcom;Platform;1;;;;;;;;
Mega Man X3 (USA);Mega Man X3 (USA);Super Nintendo Entertainment System;;1996;Capcom;Platform;1;;;;;;;;
Mega lo Mania (Europe);Mega lo Mania (Europe);Super Nintendo Entertainment System;;1994;Imagineer;Strategy;;;;;;;;;
Metal Combat - Falcon's Revenge (USA);Metal Combat - Falcon's Revenge (USA);Super Nintendo Entertainment System;;1993;Nintendo;Shooter;2;;;;;;;;
Metal Marines (USA);Metal Marines (USA);Super Nintendo Entertainment System;;1993;Namco;Strategy;1;;;;;;;;
Metal Morph (USA);Metal Morph (USA);Super Nintendo Entertainment System;;1994;"FCI, Inc.";Action;;;;;;;;;
Metal Warriors (USA);Metal Warriors (USA);Super Nintendo Entertainment System;;1995;Konami;Action;2;;;;;;;;
Michael Andretti's IndyCar Challenge (USA);Michael Andretti's IndyCar Challenge (USA);Super Nintendo Entertainment System;;1994;Bullet Proof Software;Driving;;;;;;;;;
Michael Jordan - Chaos in the Windy City (USA);Michael Jordan - Chaos in the Windy City (USA);Super Nintendo Entertainment System;;1994;Electronic Arts;Platform;1;;;;;;;;
