#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra
Ben 10 Ultimate Alien - Cosmic Destruction (USA);Ben 10 Ultimate Alien - Cosmic Destruction (USA);Sony PlayStation 2;;2010;Papaya Studios;Action;;;;;;;;;
Ben Hur - Blood of Braves (Europe);Ben Hur - Blood of Braves (Europe);Sony PlayStation 2;;2003;Microids;Driving;;;;;;;;;
Beverly Hills Cop (Europe);Beverly Hills Cop (Europe);Sony PlayStation 2;;2006;Atomic Planet Entertainment;Action;;;;;;;;;
Beyond Good & Evil (USA);Beyond Good & Evil (USA);Sony PlayStation 2;;2003;Ubisoft Montpellier;Adventure;1;;;;;;;;
Biathlon 2008 (USA);Biathlon 2008 (USA);Sony PlayStation 2;;2008;49Games;Sports/Skiing;4;;;;;;;;
"Bible Game, The (USA)";"Bible Game, The (USA)";Sony PlayStation 2;;2005;Crave;Quiz;;;;;;;;;
Big Idea's Veggie Tales - LarryBoy and the Bad Apple (USA);Big Idea's Veggie Tales - LarryBoy and the Bad Apple (USA);Sony PlayStation 2;;2006;Papaya Studios;Adventure;2;;;;;;;;
Big Mutha Truckers (USA);Big Mutha Truckers (USA);Sony PlayStation 2;;2003;Eutechnyx;Driving;1;;;;;;;;
Big Mutha Truckers 2 (USA);Big Mutha Truckers 2 (USA);Sony PlayStation 2;;2005;Eutechnyx;Driving;1;;;;;;;;
"Bigs 2, The (USA)";"Bigs 2, The (USA)";Sony PlayStation 2;;2009;Blue Castle Games;Sports/Baseball;4;;;;;;;;
"Bigs, The (USA)";"Bigs, The (USA)";Sony PlayStation 2;;2007;Blue Castle Games;Sports/Baseball;4;;;;;;;;
Biker Mice from Mars (USA);Biker Mice from Mars (USA);Sony PlayStation 2;;2007;Creat Studios;Driving;;;;;;;;;
Billiards Xciting (Europe);Billiards Xciting (Europe);Sony PlayStation 2;;2004;Agenda;Sports/Pool and Dart;;;;;;;;;
Billy the Wizard - Rocket Broomstick Racing (Europe);Billy the Wizard - Rocket Broomstick Racing (Europe);Sony PlayStation 2;;2006;Data Design Interactive;Driving;;;;;;;;;
Bionicle (USA);Bionicle (USA);Sony PlayStation 2;;2003;Argonaut Games;Platform;1;;;;;;;;
Bionicle Heroes (USA);Bionicle Heroes (USA);Sony PlayStation 2;;2006;Traveller's Tales;Action;1;;;;;;;;
Black & Bruised (USA);Black & Bruised (USA);Sony PlayStation 2;;2003;Digital Fiction;Sports/Boxing;2;;;;;;;;
Black (USA);Black (USA);Sony PlayStation 2;;2006;Criterion Games;Shooter;1;;;;;;;;
Black Market Bowling (Europe);Black Market Bowling (Europe);Sony PlayStation 2;;2005;Tantalus Interactive;Sports/Bowling;4;;;;;;;;
Blade II (USA);Blade II (USA);Sony PlayStation 2;;2002;Mucky Foot Productions;Action;1;;;;;;;;
Blitz - The League (USA);Blitz - The League (USA);Sony PlayStation 2;;2005;Midway;Sports/Football;2;;;;;;;;
Blood Omen 2 - The Legacy of Kain Series (USA);Blood Omen 2 - The Legacy of Kain Series (USA);Sony PlayStation 2;;2002;Crystal Dynamics;Action;1;;;;;;;;
Blood Will Tell - Tezuka Osamu's Dororo (USA);Blood Will Tell - Tezuka Osamu's Dororo (USA);Sony PlayStation 2;;2004;Sega;Action;2;;;;;;;;
BloodRayne (USA);BloodRayne (USA);Sony PlayStation 2;;2002;Terminal Reality;Beat-'Em-Up;1;;;;;;;;
BloodRayne 2 (USA);BloodRayne 2 (USA);Sony PlayStation 2;;2004;Terminal Reality;Beat-'Em-Up;1;;;;;;;;
Bloody Roar 3 (USA);Bloody Roar 3 (USA);Sony PlayStation 2;;2001;Eighting/Raizing;Fighter;2;;;;;;;;
Bloody Roar 4 (USA);Bloody Roar 4 (USA);Sony PlayStation 2;;2003;Eighting;Fighter;2;;;;;;;;
BlowOut (USA);BlowOut (USA);Sony PlayStation 2;;2003;Terminal Reality;Shooter;1;;;;;;;;
Board Games Gallery (10 Games) (Europe);Board Games Gallery (10 Games) (Europe);Sony PlayStation 2;;2005;Phoenix Games;Board Games;;;;;;;;;
Bob the Builder - Festival of Fun (Europe);Bob the Builder - Festival of Fun (Europe);Sony PlayStation 2;;2007;Atomic Planet Entertainment;Action;;;;;;;;;
Bob the Builder Eye Toy (Europe);Bob the Builder Eye Toy (Europe);Sony PlayStation 2;;2007;Atomic Planet Entertainment;Action;;;;;;;;;
Bode Miller Alpine Skiing (USA);Bode Miller Alpine Skiing (USA);Sony PlayStation 2;;2006;49Games;Sports/Skiing;;;;;;;;;
Bolt (USA);Bolt (USA);Sony PlayStation 2;;2008;Avalanche Software;Adventure;1;;;;;;;;
Bombastic (USA);Bombastic (USA);Sony PlayStation 2;;2003;Shift;Puzzle;2;;;;;;;;
Bomberman Hardball (Europe);Bomberman Hardball (Europe);Sony PlayStation 2;;2005;Hudson;Puzzle;;;;;;;;;
Bomberman Kart (Europe);Bomberman Kart (Europe);Sony PlayStation 2;;2003;Hudson;Driving;;;;;;;;;
Boogie (USA);Boogie (USA);Sony PlayStation 2;;2007;"Pipeworks Software, Inc.";Rhythm;2;;;;;;;;
"Bouncer, The (USA)";"Bouncer, The (USA)";Sony PlayStation 2;;2001;DreamFactory;Beat-'Em-Up;2;;;;;;;;
Bowling Xciting (Europe);Bowling Xciting (Europe);Sony PlayStation 2;;2004;Tamsoft;Sports/Bowling;;;;;;;;;
Boxing Champions (Europe);Boxing Champions (Europe);Sony PlayStation 2;;2003;Tamsoft;Sports/Boxing;;;;;;;;;
Bratz - Forever Diamondz (USA);Bratz - Forever Diamondz (USA);Sony PlayStation 2;;2006;Blitz Games;Adventure;;;;;;;;;
Bratz - Girlz Really Rock (USA);Bratz - Girlz Really Rock (USA);Sony PlayStation 2;;2008;Blitz Games;Action;;;;;;;;;
Bratz - Rock Angelz (USA);Bratz - Rock Angelz (USA);Sony PlayStation 2;;2005;Blitz Games;Virtual Life;;;;;;;;;
Bratz - The Movie (USA);Bratz - The Movie (USA);Sony PlayStation 2;;2007;Blitz Games;Virtual Life;;;;;;;;;
Brave - The Search for Spirit Dancer (USA);Brave - The Search for Spirit Dancer (USA);Sony PlayStation 2;;2007;VIS Entertainment;Platform;1;;;;;;;;
Breath of Fire - Dragon Quarter (USA);Breath of Fire - Dragon Quarter (USA);Sony PlayStation 2;;2003;Capcom;Role-Playing;1;;;;;;;;
Breeders' Cup - World Thoroughbred Championships (USA);Breeders' Cup - World Thoroughbred Championships (USA);Sony PlayStation 2;;2005;4J Studios;Sports/Horse Racing;2;;;;;;;;
Brian Lara International Cricket 2005 (Europe);Brian Lara International Cricket 2005 (Europe);Sony PlayStation 2;;2005;Codemasters;Sports/Cricket;2;;;;;;;;
Brian Lara International Cricket 2007 (Europe);Brian Lara International Cricket 2007 (Europe);Sony PlayStation 2;;2007;Codemasters;Sports/Cricket;2;;;;;;;;
Britney's Dance Beat (USA);Britney's Dance Beat (USA);Sony PlayStation 2;;2002;Metro Graphics;Rhythm;2;;;;;;;;
Broken Sword - The Sleeping Dragon (Europe);Broken Sword - The Sleeping Dragon (Europe);Sony PlayStation 2;;2003;Revolution Software;Adventure;1;;;;;;;;
Brothers in Arms - Earned in Blood (USA);Brothers in Arms - Earned in Blood (USA);Sony PlayStation 2;;2005;Gearbox Software;Shooter;2;;;;;;;;
Brothers in Arms - Road to Hill 30 (USA);Brothers in Arms - Road to Hill 30 (USA);Sony PlayStation 2;;2005;Gearbox Software;Shooter;1;;;;;;;;
Brunswick Pro Bowling (USA);Brunswick Pro Bowling (USA);Sony PlayStation 2;;2007;Point of View;Sports/Bowling;4;;;;;;;;
Buccaneer (Europe);Buccaneer (Europe);Sony PlayStation 2;;2007;Essential Games;Action;1;;;;;;;;
Buffy the Vampire Slayer - Chaos Bleeds (USA);Buffy the Vampire Slayer - Chaos Bleeds (USA);Sony PlayStation 2;;2003;Eurocom Entertainment Software;Beat-'Em-Up;2;;;;;;;;
Bujingai - The Forsaken City (USA);Bujingai - The Forsaken City (USA);Sony PlayStation 2;;2004;Taito Corporation;Beat-'Em-Up;1;;;;;;;;
Bully (USA);Bully (USA);Sony PlayStation 2;;2006;Rockstar Vancouver;Action;1;;;;;;;;
Burnout (USA);Burnout (USA);Sony PlayStation 2;;2001;Criterion Games;Driving;2;;;;;;;;
Burnout 2 - Point of Impact (USA);Burnout 2 - Point of Impact (USA);Sony PlayStation 2;;2002;Criterion Games;Driving;2;;;;;;;;
Burnout 3 - Takedown (USA);Burnout 3 - Takedown (USA);Sony PlayStation 2;;2004;Criterion Games;Driving;2;;;;;;;;
Burnout Dominator (USA);Burnout Dominator (USA);Sony PlayStation 2;;2007;Criterion Games;Driving;1;;;;;;;;
Burnout Revenge (USA);Burnout Revenge (USA);Sony PlayStation 2;;2005;Criterion Games;Driving;6;;;;;;;;
Bust-A-Bloc (Europe);Bust-A-Bloc (Europe);Sony PlayStation 2;;2003;Tamsoft;Action;2;;;;;;;;
Butt Ugly Martians - Zoom or Doom! (USA);Butt Ugly Martians - Zoom or Doom! (USA);Sony PlayStation 2;;2003;Crave;Driving;;;;;;;;;
Buzz! Brain of Oz (Australia);Buzz! Brain of Oz (Australia);Sony PlayStation 2;;2009;SCEE;Quiz;8;;;;;;;;
Buzz! Brain of the UK (UK);Buzz! Brain of the UK (UK);Sony PlayStation 2;;2009;SCEE;Quiz;8;;;;;;;;
Buzz! Junior - Ace Racers (Europe);Buzz! Junior - Ace Racers (Europe);Sony PlayStation 2;;2008;Cohort Studios;Driving;4;;;;;;;;
Buzz! Junior - Dino Den (Europe);Buzz! Junior - Dino Den (Europe);Sony PlayStation 2;;2008;Cohort Studios;Quiz;;;;;;;;;
Buzz! Junior - Jungle Party (USA);Buzz! Junior - Jungle Party (USA);Sony PlayStation 2;;2007;Magenta Software;Quiz;;;;;;;;;
Buzz! Junior - Monster Rumble (Europe);Buzz! Junior - Monster Rumble (Europe);Sony PlayStation 2;;2007;Cohort Studios;Party;;;;;;;;;
Buzz! Junior - RoboJam (USA);Buzz! Junior - RoboJam (USA);Sony PlayStation 2;;2008;Cohort Studios;Quiz;;;;;;;;;
Buzz! Pop Quiz (Europe);Buzz! Pop Quiz (Europe);Sony PlayStation 2;;2008;SCEE;Quiz;8;;;;;;;;
Buzz! The BIG Quiz (Europe);Buzz! The BIG Quiz (Europe);Sony PlayStation 2;;2006;Relentless Software;Quiz;8;;;;;;;;
Buzz! The Hollywood Quiz (USA);Buzz! The Hollywood Quiz (USA);Sony PlayStation 2;;2008;Relentless Software;Quiz;8;;;;;;;;
Buzz! The Maha Quiz (India);Buzz! The Maha Quiz (India);Sony PlayStation 2;;2008;SCEE;Quiz;;;;;;;;;
Buzz! The Mega Quiz (USA);Buzz! The Mega Quiz (USA);Sony PlayStation 2;;2007;Relentless Software;Quiz;8;;;;;;;;
Buzz! The Music Quiz (Europe);Buzz! The Music Quiz (Europe);Sony PlayStation 2;;2005;Relentless Software;Quiz;4;;;;;;;;
Buzz! The Schools Quiz (Europe);Buzz! The Schools Quiz (Europe);Sony PlayStation 2;;2008;Relentless Software;Quiz;8;;;;;;;;
Buzz! The Sports Quiz (Europe);Buzz! The Sports Quiz (Europe);Sony PlayStation 2;;2006;Relentless Software;Quiz;8;;;;;;;;
CART Fury - Championship Racing (USA);CART Fury - Championship Racing (USA);Sony PlayStation 2;;2001;Gratuitous Games;Driving;2;;;;;;;;
CID The Dummy (USA);CID The Dummy (USA);Sony PlayStation 2;;2009;Twelve Games;Platform;;;;;;;;;
CMT Presents - Karaoke Revolution - Country (USA);CMT Presents - Karaoke Revolution - Country (USA);Sony PlayStation 2;;2006;Harmonix Music Systems;Rhythm;8;;;;;;;;
CSI - Crime Scene Investigation - 3 Dimensions of Murder (USA);CSI - Crime Scene Investigation - 3 Dimensions of Murder (USA);Sony PlayStation 2;;2007;Ubisoft Bulgaria;Adventure;1;;;;;;;;
Cabela's African Safari (USA);Cabela's African Safari (USA);Sony PlayStation 2;;2006;FUN Labs;Sports/Hunting;1;;;;;;;;
Cabela's Alaskan Adventures (USA);Cabela's Alaskan Adventures (USA);Sony PlayStation 2;;2006;FUN Labs;Sports/Hunting;1;;;;;;;;
Cabela's Big Game Hunter (2002) (USA);Cabela's Big Game Hunter (2002) (USA);Sony PlayStation 2;;2002;Sand Grain Studios;Sports/Hunting;1;;;;;;;;
Cabela's Big Game Hunter (2008) (USA);Cabela's Big Game Hunter (2008) (USA);Sony PlayStation 2;;2007;Activision;Sports/Hunting;1;;;;;;;;
Cabela's Big Game Hunter 2005 Adventures (USA);Cabela's Big Game Hunter 2005 Adventures (USA);Sony PlayStation 2;;2004;Sand Grain Studios;Sports/Hunting;1;;;;;;;;
Cabela's Dangerous Hunts (USA);Cabela's Dangerous Hunts (USA);Sony PlayStation 2;;2003;Sand Grain Studios;Sports/Hunting;1;;;;;;;;
Cabela's Dangerous Hunts 2 (USA);Cabela's Dangerous Hunts 2 (USA);Sony PlayStation 2;;2005;Sand Grain Studios;Sports/Hunting;1;;;;;;;;
Cabela's Dangerous Hunts 2009 (USA);Cabela's Dangerous Hunts 2009 (USA);Sony PlayStation 2;;2008;FUN Labs;Sports/Hunting;1;;;;;;;;
Cabela's Deer Hunt - 2004 Season (USA);Cabela's Deer Hunt - 2004 Season (USA);Sony PlayStation 2;;2003;Sand Grain Studios;Sports/Hunting;1;;;;;;;;
Cabela's Deer Hunt 2005 Season (USA);Cabela's Deer Hunt 2005 Season (USA);Sony PlayStation 2;;2004;Sand Grain Studios;Sports/Hunting;1;;;;;;;;
Cabela's Legendary Adventures (USA);Cabela's Legendary Adventures (USA);Sony PlayStation 2;;2008;Sand Grain Studios;Sports/Hunting;;;;;;;;;
Cabela's Monster Bass (USA);Cabela's Monster Bass (USA);Sony PlayStation 2;;2007;Sand Grain Studios;Sports/Fishing;;;;;;;;;
Cabela's North American Adventures (USA);Cabela's North American Adventures (USA);Sony PlayStation 2;;2010;FUN Labs;Sports/Hunting;;;;;;;;;
Cabela's Outdoor Adventures 2006 (USA);Cabela's Outdoor Adventures 2006 (USA);Sony PlayStation 2;;2005;Sand Grain Studios;Sports/Hunting;;;;;;;;;
Cabela's Outdoor Adventures 2010 (USA);Cabela's Outdoor Adventures 2010 (USA);Sony PlayStation 2;;2009;Sand Grain Studios;Sports/Hunting;;;;;;;;;
Cabela's Trophy Bucks (USA);Cabela's Trophy Bucks (USA);Sony PlayStation 2;;2007;Sand Grain Studios;Sports/Hunting;1;;;;;;;;
Cake Mania - Baker's Challenge (USA);Cake Mania - Baker's Challenge (USA);Sony PlayStation 2;;2008;Coresoft;Puzzle;;;;;;;;;
Call of Duty - Finest Hour (USA);Call of Duty - Finest Hour (USA);Sony PlayStation 2;;2004;Spark Unlimited;Shooter;1;;;;;;;;
Call of Duty - World at War - Final Fronts (USA);Call of Duty - World at War - Final Fronts (USA);Sony PlayStation 2;;2008;Rebellion;Shooter;1;;;;;;;;
Call of Duty 2 - Big Red One (USA);Call of Duty 2 - Big Red One (USA);Sony PlayStation 2;;2005;Treyarch;Shooter;1;;;;;;;;
Call of Duty 3 (USA);Call of Duty 3 (USA);Sony PlayStation 2;;2006;Treyarch;Shooter;1;;;;;;;;
Capcom Classics Collection Vol. 1 (USA);Capcom Classics Collection Vol. 1 (USA);Sony PlayStation 2;;2005;Digital Eclipse;Compilation;3;;;;;;;;
Capcom Classics Collection Vol. 2 (USA);Capcom Classics Collection Vol. 2 (USA);Sony PlayStation 2;;2006;Digital Eclipse;Compilation;3;;;;;;;;
Capcom Fighting Evolution (USA);Capcom Fighting Evolution (USA);Sony PlayStation 2;;2004;Capcom;Fighter;2;;;;;;;;
Capcom vs. SNK 2 - Mark of the Millennium 2001 (USA);Capcom vs. SNK 2 - Mark of the Millennium 2001 (USA);Sony PlayStation 2;;2001;Capcom;Fighter;2;;;;;;;;
Captain Scarlet (Europe);Captain Scarlet (Europe);Sony PlayStation 2;;2006;Brain in a Jar;Driving;;;;;;;;;
Car Racing Challenge (Europe);Car Racing Challenge (Europe);Sony PlayStation 2;;2006;Tamsoft;Driving;2;;;;;;;;
Carmen Sandiego - The Secret of the Stolen Drums (USA);Carmen Sandiego - The Secret of the Stolen Drums (USA);Sony PlayStation 2;;2004;Artificial Mind and Movement;Adventure;1;;;;;;;;
Carol Vorderman's Sudoku (USA);Carol Vorderman's Sudoku (USA);Sony PlayStation 2;;2007;Atomic Planet Entertainment;Puzzle;2;;;;;;;;
Cars (USA);Cars (USA);Sony PlayStation 2;;2006;Rainbow Studios;Driving;2;;;;;;;;
Cars Mater - National Championship (USA);Cars Mater - National Championship (USA);Sony PlayStation 2;;2007;Rainbow Studios;Driving;2;;;;;;;;
Cars Race-O-Rama (USA);Cars Race-O-Rama (USA);Sony PlayStation 2;;2009;Incinerator Games;Driving;2;;;;;;;;
Cart Kings (India);Cart Kings (India);Sony PlayStation 2;;2011;SCEE;Driving;2;;;;;;;;
Cartoon Kingdom (Europe);Cartoon Kingdom (Europe);Sony PlayStation 2;;2007;Phoenix Games;Action;;;;;;;;;
Cartoon Network Racing (USA);Cartoon Network Racing (USA);Sony PlayStation 2;;2006;Eutechnyx;Driving;;;;;;;;;
Carwash Tycoon (Europe);Carwash Tycoon (Europe);Sony PlayStation 2;;2006;Aqua Pacific;Strategy;;;;;;;;;
Casino Challenge (Europe);Casino Challenge (Europe);Sony PlayStation 2;;2004;Aqua Pacific;Casino;4;;;;;;;;
Casper - Spirit Dimensions (USA);Casper - Spirit Dimensions (USA);Sony PlayStation 2;;2001;Lucky Chicken;Adventure;1;;;;;;;;
Casper and The Ghostly Trio (Europe);Casper and The Ghostly Trio (Europe);Sony PlayStation 2;;2007;Data Design Interactive;Action;;;;;;;;;
Casper's Scare School (Europe);Casper's Scare School (Europe);Sony PlayStation 2;;2008;Blast! Entertainment Ltd;Adventure;;;;;;;;;
Castle Shikigami 2 (USA);Castle Shikigami 2 (USA);Sony PlayStation 2;;2004;Alfa System;Shoot-'Em-Up;2;;;;;;;;
Castlevania - Curse of Darkness (USA);Castlevania - Curse of Darkness (USA);Sony PlayStation 2;;2005;konami;Action;1;;;;;;;;
Castlevania - Lament of Innocence (USA);Castlevania - Lament of Innocence (USA);Sony PlayStation 2;;2003;KCET;Action;1;;;;;;;;
Castleween (Europe);Castleween (Europe);Sony PlayStation 2;;2002;Kalisto;Action;;;;;;;;;
Catwoman (USA);Catwoman (USA);Sony PlayStation 2;;2004;Argonaut Games;Action;1;;;;;;;;
CaveMan Rock (Europe);CaveMan Rock (Europe);Sony PlayStation 2;;2007;Phoenix Games;Puzzle;2;;;;;;;;
Cel Damage Overdrive (Europe);Cel Damage Overdrive (Europe);Sony PlayStation 2;;2002;Pseudo Interactive;Driving;2;;;;;;;;
Champions - Return to Arms (USA);Champions - Return to Arms (USA);Sony PlayStation 2;;2005;Snowblind Studios;Role-Playing;4;;;;;;;;
Champions of Norrath (USA);Champions of Norrath (USA);Sony PlayStation 2;;2004;Snowblind Studios;Role-Playing;4;;;;;;;;
Championship Manager 2006 (Europe);Championship Manager 2006 (Europe);Sony PlayStation 2;;2006;Gusto Games;Sports/Soccer;1;;;;;;;;
Championship Manager 2007 (Europe);Championship Manager 2007 (Europe);Sony PlayStation 2;;2007;Gusto Games;Sports/Soccer;1;;;;;;;;
Championship Manager 5 (Europe);Championship Manager 5 (Europe);Sony PlayStation 2;;2005;Gusto Games;Sports/Soccer;1;;;;;;;;
Chandragupta - Warrior Prince (India);Chandragupta - Warrior Prince (India);Sony PlayStation 2;;2009;Immersive Games;Beat-'Em-Up;;;;;;;;;
Chaos Legion (USA);Chaos Legion (USA);Sony PlayStation 2;;2003;Capcom;Action;1;;;;;;;;
Chaos Wars (USA);Chaos Wars (USA);Sony PlayStation 2;;2008;Idea Factory;Strategy;1;;;;;;;;
Charlie and the Chocolate Factory (USA);Charlie and the Chocolate Factory (USA);Sony PlayStation 2;;2005;Global Star Software;Adventure;1;;;;;;;;
Charlie's Angels (Europe);Charlie's Angels (Europe);Sony PlayStation 2;;2003;Neko Entertainment;Beat-'Em-Up;;;;;;;;;
Charlotte's Web (Europe);Charlotte's Web (Europe);Sony PlayStation 2;;2007;Atomic Planet Entertainment;Action;1;;;;;;;;
Cheggers Party Quiz (Europe);Cheggers Party Quiz (Europe);Sony PlayStation 2;;2007;Oxygen Interactive;Quiz;4;;;;;;;;
Chemist Tycoon (Europe);Chemist Tycoon (Europe);Sony PlayStation 2;;2006;Aqua Pacific;Strategy;;;;;;;;;
Chess Challenger (Europe);Chess Challenger (Europe);Sony PlayStation 2;;2004;Play It!;Board Games;;;;;;;;;
Chessmaster (USA);Chessmaster (USA);Sony PlayStation 2;;2003;Ubisoft Romania;Board Games;2;;;;;;;;
Choro Q (USA);Choro Q (USA);Sony PlayStation 2;;2004;Barnhouse Effect;Driving;2;;;;;;;;
"Chronicles of Narnia, The - Prince Caspian (USA)";"Chronicles of Narnia, The - Prince Caspian (USA)";Sony PlayStation 2;;2008;Traveller's Tales;Adventure;2;;;;;;;;
"Chronicles of Narnia, The - The Lion, The Witch and The Wardrobe (USA)";"Chronicles of Narnia, The - The Lion, The Witch and The Wardrobe (USA)";Sony PlayStation 2;;2005;Traveller's Tales;Adventure;2;;;;;;;;
Chulip (USA);Chulip (USA);Sony PlayStation 2;;2007;Punchline;Adventure;1;;;;;;;;
Cinderella (Europe);Cinderella (Europe);Sony PlayStation 2;;2006;Phoenix Games;Adventure;;;;;;;;;
Circuit Blasters (Europe);Circuit Blasters (Europe);Sony PlayStation 2;;2005;Metro3D;Driving;;;;;;;;;
Circus Maximus - Chariot Wars (Europe);Circus Maximus - Chariot Wars (Europe);Sony PlayStation 2;;2002;Kodiak Interactive;Driving;;;;;;;;;
City Crisis (USA);City Crisis (USA);Sony PlayStation 2;;2001;Syscom;Simulation;1;;;;;;;;
City Soccer Challenge (Europe);City Soccer Challenge (Europe);Sony PlayStation 2;;2006;Phoenix Games;Sports/Soccer;;;;;;;;;
Classic British Motor Racing (Europe);Classic British Motor Racing (Europe);Sony PlayStation 2;;2006;Data Design Interactive;Driving;2;;;;;;;;
Clever Kids - Dino Land (Europe);Clever Kids - Dino Land (Europe);Sony PlayStation 2;;2007;Gamerholix;Educational;;;;;;;;;
Clever Kids - Pony World (Europe);Clever Kids - Pony World (Europe);Sony PlayStation 2;;2007;Gamerholix;Educational;;;;;;;;;
Clock Tower 3 (USA);Clock Tower 3 (USA);Sony PlayStation 2;;2003;SunSoft;Adventure;1;;;;;;;;
Club Football - AC Milan (Europe);Club Football - AC Milan (Europe);Sony PlayStation 2;;2003;Codemasters;Sports/Soccer;2;;;;;;;;
Club Football - Ajax Amsterdam (Europe);Club Football - Ajax Amsterdam (Europe);Sony PlayStation 2;;2003;Codemasters;Sports/Soccer;2;;;;;;;;
Club Football - Arsenal (Europe);Club Football - Arsenal (Europe);Sony PlayStation 2;;2003;Codemasters;Sports/Soccer;2;;;;;;;;
Club Football - Aston Villa (Europe);Club Football - Aston Villa (Europe);Sony PlayStation 2;;2003;Codemasters;Sports/Soccer;2;;;;;;;;
Club Football - Borussia Dortmund (Germany);Club Football - Borussia Dortmund (Germany);Sony PlayStation 2;;2003;Codemasters;Sports/Soccer;2;;;;;;;;
Club Football - Celtic FC (Europe);Club Football - Celtic FC (Europe);Sony PlayStation 2;;2003;Codemasters;Sports/Soccer;2;;;;;;;;
Club Football - Chelsea FC (Europe);Club Football - Chelsea FC (Europe);Sony PlayStation 2;;2003;Codemasters;Sports/Soccer;2;;;;;;;;
Club Football - FC Barcelona (Europe);Club Football - FC Barcelona (Europe);Sony PlayStation 2;;2003;Codemasters;Sports/Soccer;2;;;;;;;;
Club Football - FC Bayern Munich (Europe);Club Football - FC Bayern Munich (Europe);Sony PlayStation 2;;2003;Codemasters;Sports/Soccer;2;;;;;;;;
Club Football - FC Internazionale (Europe);Club Football - FC Internazionale (Europe);Sony PlayStation 2;;2003;Codemasters;Sports/Soccer;2;;;;;;;;
Club Football - Hamburger SV (Germany);Club Football - Hamburger SV (Germany);Sony PlayStation 2;;2003;Codemasters;Sports/Soccer;2;;;;;;;;
Club Football - Juventus (Europe);Club Football - Juventus (Europe);Sony PlayStation 2;;2003;Codemasters;Sports/Soccer;2;;;;;;;;
Club Football - Leeds United (Europe);Club Football - Leeds United (Europe);Sony PlayStation 2;;2003;Codemasters;Sports/Soccer;2;;;;;;;;
Club Football - Liverpool FC (Europe);Club Football - Liverpool FC (Europe);Sony PlayStation 2;;2003;Codemasters;Sports/Soccer;2;;;;;;;;
Club Football - Manchester United (Europe);Club Football - Manchester United (Europe);Sony PlayStation 2;;2003;Codemasters;Sports/Soccer;2;;;;;;;;
