#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra
Uncharted Waters (USA);Uncharted Waters (USA);Nintendo Entertainment System;;1991;Koei;Strategy;1;;;;;;;;
Uninvited (USA);Uninvited (USA);Nintendo Entertainment System;;1991;Kemco;Adventure;1;;;;;;;;
"Untouchables, The (USA)";"Untouchables, The (USA)";Nintendo Entertainment System;;1991;Ocean;Action;1;;;;;;;;
Urban Champion (World);Urban Champion (World);Nintendo Entertainment System;;1986;Nintendo;Beat-'Em-Up;2;;;;;;;;
Vegas Dream (USA);Vegas Dream (USA);Nintendo Entertainment System;;1990;Hal;Casino;4;;;;;;;;
Venice Beach Volleyball (USA) (Unl);Venice Beach Volleyball (USA) (Unl);Nintendo Entertainment System;;1991;American Video Entertainment;Sports/Volleyball;1;;;;;;;;
Vice - Project Doom (USA);Vice - Project Doom (USA);Nintendo Entertainment System;;1991;Sammy Studios;Action;;;;;;;;;
Videomation (USA);Videomation (USA);Nintendo Entertainment System;;1991;THQ;Miscellaneous;1;;;;;;;;
Vindicators (USA) (Unl);Vindicators (USA) (Unl);Nintendo Entertainment System;;1988;Tengen;Action;;;;;;;;;
"Volleyball (USA, Europe)";"Volleyball (USA, Europe)";Nintendo Entertainment System;;1987;Nintendo;Sports/Volleyball;2;;;;;;;;
WCW World Championship Wrestling (USA);WCW World Championship Wrestling (USA);Nintendo Entertainment System;;1990;"FCI, Inc.";Sports/Wrestling;;;;;;;;;
WWF King of the Ring (USA);WWF King of the Ring (USA);Nintendo Entertainment System;;1993;LJN Ltd.;Sports/Wrestling;2;;;;;;;;
WWF Wrestlemania (USA);WWF Wrestlemania (USA);Nintendo Entertainment System;;1989;Acclaim;Sports/Wrestling;6;;;;;;;;
WWF Wrestlemania Challenge (USA);WWF Wrestlemania Challenge (USA);Nintendo Entertainment System;;1990;LJN Ltd.;Sports/Wrestling;;;;;;;;;
WWF Wrestlemania Steel Cage Challenge (USA);WWF Wrestlemania Steel Cage Challenge (USA);Nintendo Entertainment System;;1992;LJN Ltd.;Sports/Wrestling;2;;;;;;;;
Wacky Races (USA);Wacky Races (USA);Nintendo Entertainment System;;1992;Atlus Co.;Platform;1;;;;;;;;
Wall Street Kid (USA);Wall Street Kid (USA);Nintendo Entertainment System;;1990;Sofel;Strategy;1;;;;;;;;
Wally Bear and the No! Gang (USA) (Unl);Wally Bear and the No! Gang (USA) (Unl);Nintendo Entertainment System;;1992;American Video Entertainment;Action;;;;;;;;;
War on Wheels (USA) (Proto);War on Wheels (USA) (Proto);Nintendo Entertainment System;;1991;Sculptured Software;Sports/Skating;;;;;;;;;
Wario's Woods (USA);Wario's Woods (USA);Nintendo Entertainment System;;1994;Nintendo;Puzzle;2;;;;;;;;
Wayne Gretzky Hockey (USA);Wayne Gretzky Hockey (USA);Nintendo Entertainment System;;1991;THQ;Sports/Hockey;2;;;;;;;;
Wayne's World (USA);Wayne's World (USA);Nintendo Entertainment System;;1993;THQ;Action;1;;;;;;;;
Werewolf - The Last Warrior (USA);Werewolf - The Last Warrior (USA);Nintendo Entertainment System;;1990;Data East;Platform;1;;;;;;;;
Wheel of Fortune (USA);Wheel of Fortune (USA);Nintendo Entertainment System;;1988;GameTek;Game Show;3;;;;;;;;
Wheel of Fortune - Family Edition (USA);Wheel of Fortune - Family Edition (USA);Nintendo Entertainment System;;1990;GameTek;Game Show;3;;;;;;;;
Wheel of Fortune - Junior Edition (USA);Wheel of Fortune - Junior Edition (USA);Nintendo Entertainment System;;1989;GameTek;Game Show;3;;;;;;;;
Wheel of Fortune Starring Vanna White (USA);Wheel of Fortune Starring Vanna White (USA);Nintendo Entertainment System;;1992;GameTek;Game Show;;;;;;;;;
Where in Time Is Carmen Sandiego (USA);Where in Time Is Carmen Sandiego (USA);Nintendo Entertainment System;;1991;Konami;Puzzle;1;;;;;;;;
Where's Waldo (USA);Where's Waldo (USA);Nintendo Entertainment System;;1991;THQ;Puzzle;1;;;;;;;;
Who Framed Roger Rabbit (USA);Who Framed Roger Rabbit (USA);Nintendo Entertainment System;;1989;LJN Ltd.;Action;1;;;;;;;;
Whomp 'Em (USA);Whomp 'Em (USA);Nintendo Entertainment System;;1991;Jaleco Entertainment;Platform;1;;;;;;;;
Widget (USA);Widget (USA);Nintendo Entertainment System;;1992;Atlus Co.;Platform;1;;;;;;;;
Wild Gunman (World);Wild Gunman (World);Nintendo Entertainment System;;1985;Nintendo;Gun;1;;;;;;;;
Willow (USA);Willow (USA);Nintendo Entertainment System;;1989;Capcom;Role-Playing;1;;;;;;;;
"Win, Lose or Draw (USA)";"Win, Lose or Draw (USA)";Nintendo Entertainment System;;1990;Hi Tech Expressions;Puzzle;2;;;;;;;;
Winter Games (USA);Winter Games (USA);Nintendo Entertainment System;;1987;Acclaim;Sports/Olympic;2;;;;;;;;
Wizardry - Knight of Diamonds - The Second Scenario (USA);Wizardry - Knight of Diamonds - The Second Scenario (USA);Nintendo Entertainment System;;1992;ASCII Entertainment;Role-Playing;1;;;;;;;;
Wizardry - Proving Grounds of the Mad Overlord (USA);Wizardry - Proving Grounds of the Mad Overlord (USA);Nintendo Entertainment System;;1990;Nexoft;Role-Playing;1;;;;;;;;
Wizards & Warriors (USA);Wizards & Warriors (USA);Nintendo Entertainment System;;1987;Acclaim;Platform;1;;;;;;;;
Wizards & Warriors III - Kuros...Visions of Power (USA);Wizards & Warriors III - Kuros...Visions of Power (USA);Nintendo Entertainment System;;1992;Acclaim;Adventure;1;;;;;;;;
Wolverine (USA);Wolverine (USA);Nintendo Entertainment System;;1991;LJN Ltd.;Platform;1;;;;;;;;
World Champ - Super Boxing Great Fight (USA);World Champ - Super Boxing Great Fight (USA);Nintendo Entertainment System;;1991;Romstar;Sports/Boxing;1;;;;;;;;
World Games (USA);World Games (USA);Nintendo Entertainment System;;1989;Milton Bradley;Sports/Olympic;1;;;;;;;;
Wrath of the Black Manta (USA);Wrath of the Black Manta (USA);Nintendo Entertainment System;;1990;Taito Corporation;Platform;1;;;;;;;;
Wrecking Crew (World);Wrecking Crew (World);Nintendo Entertainment System;;1985;Nintendo;Platform;2;;;;;;;;
Wurm - Journey to the Center of the Earth! (USA);Wurm - Journey to the Center of the Earth! (USA);Nintendo Entertainment System;;1991;Asmik Corporation of America;Platform;1;;;;;;;;
Xenophobe (USA);Xenophobe (USA);Nintendo Entertainment System;;1988;SunSoft;Action;2;;;;;;;;
Xevious - The Avenger (USA);Xevious - The Avenger (USA);Nintendo Entertainment System;;1988;Bandai;Shoot-'Em-Up;1;;;;;;;;
Xexyz (USA);Xexyz (USA);Nintendo Entertainment System;;1990;Hudson Soft;Platform;1;;;;;;;;
Xybots (USA) (Proto);Xybots (USA) (Proto);Nintendo Entertainment System;;1992;Tengen;Action;;;;;;;;;
Yo! Noid (USA);Yo! Noid (USA);Nintendo Entertainment System;;1990;Capcom;Platform;1;;;;;;;;
Yoshi (USA);Yoshi (USA);Nintendo Entertainment System;;1992;Nintendo;Puzzle;2;;;;;;;;
Yoshi's Cookie (USA);Yoshi's Cookie (USA);Nintendo Entertainment System;;1993;Nintendo;Puzzle;2;;;;;;;;
"Young Indiana Jones Chronicles, The (USA)";"Young Indiana Jones Chronicles, The (USA)";Nintendo Entertainment System;;1992;Jaleco Entertainment;Adventure;1;;;;;;;;
Zanac (USA);Zanac (USA);Nintendo Entertainment System;;1987;"FCI, Inc.";Shoot-'Em-Up;1;;;;;;;;
Zelda II - The Adventure of Link (USA);Zelda II - The Adventure of Link (USA);Nintendo Entertainment System;;1988;Nintendo;Role-Playing;1;;;;;;;;
Zen - Intergalactic Ninja (USA);Zen - Intergalactic Ninja (USA);Nintendo Entertainment System;;1993;Konami;Platform;1;;;;;;;;
Zoda's Revenge - StarTropics II (USA);Zoda's Revenge - StarTropics II (USA);Nintendo Entertainment System;;1994;Nintendo;Adventure;1;;;;;;;;
Zombie Nation (USA);Zombie Nation (USA);Nintendo Entertainment System;;1991;Meldac;Shooter;1;;;;;;;;
Zooming Secretary (World) (Unl);Zooming Secretary (World) (Unl);Nintendo Entertainment System;;2011;Shiru;Action;;;;;;;;;
